bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1319552,1653,SB6601,1,Introduced,2020-01-24,"Authorizing the governor to enter into compacts with Indian tribes addressing certain state retail sales tax, certain state use tax, and certain state business and occupation tax revenues, as specified in a memorandum of understanding entered into by the state, Tulalip tribes, and Snohomish county, in January 2020, and including other terms necessary for the department of revenue to administer any such compact.","Authorizing the governor to enter into compacts with Indian tribes addressing certain state retail sales tax, certain state use tax, and certain state business and occupation tax revenues, as specified in a memorandum of understanding entered into by the state, Tulalip tribes, and Snohomish county, in January 2020, and including other terms necessary for the department of revenue to administer any such compact.",0,,2020-03-09,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6601/2019,https://app.leg.wa.gov/billsummary?BillNumber=6601&Year=2019&Initiative=false
1319427,1653,SB6602,1,Introduced,2020-01-24,"Accounting for differences across counties in setting new wage standards.","Accounting for differences across counties in setting new wage standards.",3734,"Senate Labor & Commerce",2020-01-24,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6602/2019,https://app.leg.wa.gov/billsummary?BillNumber=6602&Year=2019&Initiative=false
1319412,1653,SB6603,1,Introduced,2020-01-24,"Establishing a retail privilege endorsement to a marijuana producer license.","Establishing a retail privilege endorsement to a marijuana producer license.",3734,"Senate Labor & Commerce",2020-01-24,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6603/2019,https://app.leg.wa.gov/billsummary?BillNumber=6603&Year=2019&Initiative=false
1319461,1653,SB6604,1,Introduced,2020-01-24,"Allowing additional marijuana retail licenses for social equity purposes.","Allowing additional marijuana retail licenses for social equity purposes.",3734,"Senate Labor & Commerce",2020-01-24,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6604/2019,https://app.leg.wa.gov/billsummary?BillNumber=6604&Year=2019&Initiative=false
1319519,1653,SB6605,2,Engrossed,2020-02-13,"Licensing security guards.","Licensing security guards.",0,,2020-03-12,"Returned to Senate Rules 3.",https://legiscan.com/WA/bill/SB6605/2019,https://app.leg.wa.gov/billsummary?BillNumber=6605&Year=2019&Initiative=false
1319399,1653,SB6606,1,Introduced,2020-01-24,"Concerning regional transit authorities.","Concerning regional transit authorities.",0,,2020-03-09,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6606/2019,https://app.leg.wa.gov/billsummary?BillNumber=6606&Year=2019&Initiative=false
1319562,1653,SB6607,1,Introduced,2020-01-24,"Permitting students to wear traditional tribal regalia and objects of cultural significance at graduation ceremonies and related events.","Permitting students to wear traditional tribal regalia and objects of cultural significance at graduation ceremonies and related events.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6607/2019,https://app.leg.wa.gov/billsummary?BillNumber=6607&Year=2019&Initiative=false
1319582,1653,SB6608,1,Introduced,2020-01-24,"Supporting parental school choice.","Supporting parental school choice.",949,"Senate Early Learning & K-12 Education",2020-01-24,"First reading, referred to Early Learning & K-12 Education.",https://legiscan.com/WA/bill/SB6608/2019,https://app.leg.wa.gov/billsummary?BillNumber=6608&Year=2019&Initiative=false
1319566,1653,SB6609,1,Introduced,2020-01-24,"Expanding the role of certain pharmacists.","Expanding the role of certain pharmacists.",3733,"Senate Health & Long Term Care",2020-02-05,"Public hearing in the Senate Committee on Health & Long Term Care at 1:30 PM.",https://legiscan.com/WA/bill/SB6609/2019,https://app.leg.wa.gov/billsummary?BillNumber=6609&Year=2019&Initiative=false
1319481,1653,SB6610,1,Introduced,2020-01-24,"Concerning advisory votes.","Concerning advisory votes.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6610/2019,https://app.leg.wa.gov/billsummary?BillNumber=6610&Year=2019&Initiative=false
1320178,1653,SB6611,1,Introduced,2020-01-27,"Concerning families in conflict.","Concerning families in conflict.",962,"Senate Ways & Means",2020-02-07,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6611/2019,https://app.leg.wa.gov/billsummary?BillNumber=6611&Year=2019&Initiative=false
1320209,1653,SB6612,1,Introduced,2020-01-27,"Concerning audit requirements for charitable organizations that provide services to homeless persons.","Concerning audit requirements for charitable organizations that provide services to homeless persons.",3817,"Senate Human Services, Reentry & Rehabilitation",2020-01-27,"First reading, referred to Human Services, Reentry & Rehabilitation.",https://legiscan.com/WA/bill/SB6612/2019,https://app.leg.wa.gov/billsummary?BillNumber=6612&Year=2019&Initiative=false
1320261,1653,SB6613,4,Passed,2020-03-27,"Concerning the inspection of marine aquatic farming locations.","Concerning the inspection of marine aquatic farming locations.",0,,2020-03-27,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6613/2019,https://app.leg.wa.gov/billsummary?BillNumber=6613&Year=2019&Initiative=false
1320387,1653,SB6614,1,Introduced,2020-01-27,"Establishing the rural college promise program.","Establishing the rural college promise program.",955,"Senate Higher Education & Workforce Development",2020-02-04,"Public hearing in the Senate Committee on Higher Education & Workforce Development at 1:30 PM.",https://legiscan.com/WA/bill/SB6614/2019,https://app.leg.wa.gov/billsummary?BillNumber=6614&Year=2019&Initiative=false
1320322,1653,SB6615,1,Introduced,2020-01-27,"Concerning staff funding for school districts.","Concerning staff funding for school districts.",949,"Senate Early Learning & K-12 Education",2020-02-05,"Public hearing in the Senate Committee on Early Learning & K-12 Education at 1:30 PM.",https://legiscan.com/WA/bill/SB6615/2019,https://app.leg.wa.gov/billsummary?BillNumber=6615&Year=2019&Initiative=false
1320097,1653,SB6616,1,Introduced,2020-01-27,"Concerning retirement benefits for certain employees that provided emergency medical services prior to July 27, 2003.","Concerning retirement benefits for certain employees that provided emergency medical services prior to July 27, 2003.",962,"Senate Ways & Means",2020-01-27,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6616/2019,https://app.leg.wa.gov/billsummary?BillNumber=6616&Year=2019&Initiative=false
1320228,1653,SB6617,4,Passed,2020-03-27,"Concerning accessory dwelling unit regulation.","Concerning accessory dwelling unit regulation.",0,,2020-03-27,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6617/2019,https://app.leg.wa.gov/billsummary?BillNumber=6617&Year=2019&Initiative=false
1320171,1653,SB6618,1,Introduced,2020-01-27,"Establishing housing benefit districts.","Establishing housing benefit districts.",3821,"Senate Housing Stability & Affordability",2020-01-29,"Public hearing in the Senate Committee on Housing Stability & Affordability at 1:30 PM.",https://legiscan.com/WA/bill/SB6618/2019,https://app.leg.wa.gov/billsummary?BillNumber=6618&Year=2019&Initiative=false
1320393,1653,SB6619,1,Introduced,2020-01-27,"Concerning chemicals in drinking water.","Concerning chemicals in drinking water.",3820,"Senate Environment, Energy & Technology",2020-01-27,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6619/2019,https://app.leg.wa.gov/billsummary?BillNumber=6619&Year=2019&Initiative=false
1320268,1653,SB6620,1,Introduced,2020-01-27,"Concerning exceptions to disqualification for unemployment insurance benefits when voluntarily leaving employment due to location and the separation from a minor child.","Concerning exceptions to disqualification for unemployment insurance benefits when voluntarily leaving employment due to location and the separation from a minor child.",3734,"Senate Labor & Commerce",2020-01-27,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6620/2019,https://app.leg.wa.gov/billsummary?BillNumber=6620&Year=2019&Initiative=false
1320090,1653,SB6621,1,Introduced,2020-01-27,"Increasing tax exemption transparency and accountability.","Increasing tax exemption transparency and accountability.",962,"Senate Ways & Means",2020-01-27,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6621/2019,https://app.leg.wa.gov/billsummary?BillNumber=6621&Year=2019&Initiative=false
1320358,1653,SB6622,1,Introduced,2020-01-27,"Establishing a comprehensive, statewide photovoltaic module recovery, reuse, recycling, and end-of-life program.","Establishing a comprehensive, statewide photovoltaic module recovery, reuse, recycling, and end-of-life program.",962,"Senate Ways & Means",2020-02-07,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6622/2019,https://app.leg.wa.gov/billsummary?BillNumber=6622&Year=2019&Initiative=false
1320346,1653,SB6623,4,Passed,2020-03-31,"Reducing host home funding restrictions.","Reducing host home funding restrictions.",0,,2020-03-31,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6623/2019,https://app.leg.wa.gov/billsummary?BillNumber=6623&Year=2019&Initiative=false
1320158,1653,SB6624,1,Introduced,2020-01-27,"Submitting reports to the legislature.","Submitting reports to the legislature.",3735,"Senate State Government, Tribal Relations & Elections",2020-01-27,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6624/2019,https://app.leg.wa.gov/billsummary?BillNumber=6624&Year=2019&Initiative=false
1320299,1653,SB6625,1,Introduced,2020-01-27,"Creating a supports and basic income pilot program.","Creating a supports and basic income pilot program.",3817,"Senate Human Services, Reentry & Rehabilitation",2020-01-27,"First reading, referred to Human Services, Reentry & Rehabilitation.",https://legiscan.com/WA/bill/SB6625/2019,https://app.leg.wa.gov/billsummary?BillNumber=6625&Year=2019&Initiative=false
1320084,1653,SB6626,4,Passed,2020-04-02,"Creating the position of military spouse liaison.","Creating the position of military spouse liaison.",0,,2020-04-02,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6626/2019,https://app.leg.wa.gov/billsummary?BillNumber=6626&Year=2019&Initiative=false
1320380,1653,SB6627,1,Introduced,2020-01-27,"Reducing waste associated with single-use food service products.","Reducing waste associated with single-use food service products.",3820,"Senate Environment, Energy & Technology",2020-01-27,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6627/2019,https://app.leg.wa.gov/billsummary?BillNumber=6627&Year=2019&Initiative=false
1321866,1653,SB6628,1,Introduced,2020-01-28,"Concerning emissions of greenhouse gases.","Concerning emissions of greenhouse gases.",960,"Senate Rules",2020-02-26,"On motion, referred to Rules.",https://legiscan.com/WA/bill/SB6628/2019,https://app.leg.wa.gov/billsummary?BillNumber=6628&Year=2019&Initiative=false
1321995,1653,SB6629,1,Introduced,2020-01-28,"Granting interest arbitration to employees of the department of natural resources and the liquor and cannabis board.","Granting interest arbitration to employees of the department of natural resources and the liquor and cannabis board.",3734,"Senate Labor & Commerce",2020-01-28,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6629/2019,https://app.leg.wa.gov/billsummary?BillNumber=6629&Year=2019&Initiative=false
1321971,1653,SB6630,1,Introduced,2020-01-28,"Increasing accountability for public housing authorities.","Increasing accountability for public housing authorities.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6630/2019,https://app.leg.wa.gov/billsummary?BillNumber=6630&Year=2019&Initiative=false
1321922,1653,SB6631,1,Introduced,2020-01-28,"Concerning the sales and use tax for affordable and supportive housing.","Concerning the sales and use tax for affordable and supportive housing.",962,"Senate Ways & Means",2020-02-06,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6631/2019,https://app.leg.wa.gov/billsummary?BillNumber=6631&Year=2019&Initiative=false
1321623,1653,SB6632,4,Passed,2020-03-25,"Providing additional funding for the business licensing service program administered by the department of revenue.","Providing additional funding for the business licensing service program administered by the department of revenue.",0,,2020-03-25,"Effective date 7/1/2020.",https://legiscan.com/WA/bill/SB6632/2019,https://app.leg.wa.gov/billsummary?BillNumber=6632&Year=2019&Initiative=false
1322003,1653,SB6633,1,Introduced,2020-01-28,"Designating January as human trafficking awareness month.","Designating January as human trafficking awareness month.",3735,"Senate State Government, Tribal Relations & Elections",2020-01-28,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6633/2019,https://app.leg.wa.gov/billsummary?BillNumber=6633&Year=2019&Initiative=false
1321945,1653,SB6634,1,Introduced,2020-01-28,"Expanding adolescent behavioral health care access.","Expanding adolescent behavioral health care access.",3908,"Senate Behavioral Health Subcommittee",2020-01-29,"Referred to Behavioral Health Subcommittee to Health & Long Term Care.",https://legiscan.com/WA/bill/SB6634/2019,https://app.leg.wa.gov/billsummary?BillNumber=6634&Year=2019&Initiative=false
1323290,1653,SB6635,1,Introduced,2020-01-29,"Allowing for alternative public notice of applications for coverage under the construction stormwater general permit.","Allowing for alternative public notice of applications for coverage under the construction stormwater general permit.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6635/2019,https://app.leg.wa.gov/billsummary?BillNumber=6635&Year=2019&Initiative=false
1323332,1653,SB6636,1,Introduced,2020-01-29,"Monitoring vaccine adverse events.","Monitoring vaccine adverse events.",3733,"Senate Health & Long Term Care",2020-01-29,"First reading, referred to Health & Long Term Care.",https://legiscan.com/WA/bill/SB6636/2019,https://app.leg.wa.gov/billsummary?BillNumber=6636&Year=2019&Initiative=false
1323163,1653,SB6637,1,Introduced,2020-01-29,"Licensing wilderness therapy.","Licensing wilderness therapy.",3733,"Senate Health & Long Term Care",2020-02-03,"Public hearing in the Senate Committee on Health & Long Term Care at 1:30 PM.",https://legiscan.com/WA/bill/SB6637/2019,https://app.leg.wa.gov/billsummary?BillNumber=6637&Year=2019&Initiative=false
1323390,1653,SB6638,2,Engrossed,2020-02-18,"Providing reentry services.","Providing reentry services.",0,,2020-03-12,"Returned to Senate Rules 3.",https://legiscan.com/WA/bill/SB6638/2019,https://app.leg.wa.gov/billsummary?BillNumber=6638&Year=2019&Initiative=false
1323181,1653,SB6639,1,Introduced,2020-01-29,"Reestablishing a business and occupation tax deduction for government-funded behavioral health care.","Reestablishing a business and occupation tax deduction for government-funded behavioral health care.",962,"Senate Ways & Means",2020-02-03,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6639/2019,https://app.leg.wa.gov/billsummary?BillNumber=6639&Year=2019&Initiative=false
1323067,1653,SB6640,1,Introduced,2020-01-29,"Placing and treating conditionally released sexually violent predators.","Placing and treating conditionally released sexually violent predators.",3817,"Senate Human Services, Reentry & Rehabilitation",2020-02-05,"Public hearing in the Senate Committee on Human Services, Reentry & Rehabilitation at 8:00 AM.",https://legiscan.com/WA/bill/SB6640/2019,https://app.leg.wa.gov/billsummary?BillNumber=6640&Year=2019&Initiative=false
1323247,1653,SB6641,4,Passed,2020-03-31,"Increasing the availability of certified sex offender treatment providers.","Increasing the availability of certified sex offender treatment providers.",0,,2020-03-31,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6641/2019,https://app.leg.wa.gov/billsummary?BillNumber=6641&Year=2019&Initiative=false
1323317,1653,SB6642,1,Introduced,2020-01-29,"Providing a tax preference for rural and nonrural data centers.","Providing a tax preference for rural and nonrural data centers.",3824,"Senate Financial Institutions, Economic Development & Trade",2020-02-04,"Public hearing in the Senate Committee on Financial Institutions, Economic Development & Trade at 8:30 AM.",https://legiscan.com/WA/bill/SB6642/2019,https://app.leg.wa.gov/billsummary?BillNumber=6642&Year=2019&Initiative=false
1323080,1653,SB6643,2,Engrossed,2020-02-13,"Combining a resolution proposing abandonment and a resolution proposing a council-manager plan of government into a single proposition.","Combining a resolution proposing abandonment and a resolution proposing a council-manager plan of government into a single proposition.",0,,2020-03-12,"Returned to Senate Rules 3.",https://legiscan.com/WA/bill/SB6643/2019,https://app.leg.wa.gov/billsummary?BillNumber=6643&Year=2019&Initiative=false
1323114,1653,SB6644,1,Introduced,2020-01-29,"Creating a pilot project to provide grants to low-income families to receive financial support for acquiring legal services to assist with the guardianship appointment process.","Creating a pilot project to provide grants to low-income families to receive financial support for acquiring legal services to assist with the guardianship appointment process.",2771,"Senate Law & Justice",2020-01-29,"First reading, referred to Law & Justice.",https://legiscan.com/WA/bill/SB6644/2019,https://app.leg.wa.gov/billsummary?BillNumber=6644&Year=2019&Initiative=false
1323302,1653,SB6645,1,Introduced,2020-01-29,"Concerning minimum recycled content requirements.","Concerning minimum recycled content requirements.",3820,"Senate Environment, Energy & Technology",2020-02-04,"Public hearing in the Senate Committee on Environment, Energy & Technology at 10:00 AM.",https://legiscan.com/WA/bill/SB6645/2019,https://app.leg.wa.gov/billsummary?BillNumber=6645&Year=2019&Initiative=false
1323141,1653,SB6646,1,Introduced,2020-01-29,"Creating a pilot program for gender-responsive and trauma-informed outpatient substance abuse treatment.","Creating a pilot program for gender-responsive and trauma-informed outpatient substance abuse treatment.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6646/2019,https://app.leg.wa.gov/billsummary?BillNumber=6646&Year=2019&Initiative=false
1323406,1653,SB6647,1,Introduced,2020-01-29,"Concerning department of commerce data on homeless clients, spending, and performance.","Concerning department of commerce data on homeless clients, spending, and performance.",3821,"Senate Housing Stability & Affordability",2020-01-29,"First reading, referred to Housing Stability & Affordability.",https://legiscan.com/WA/bill/SB6647/2019,https://app.leg.wa.gov/billsummary?BillNumber=6647&Year=2019&Initiative=false
1323346,1653,SB6648,1,Introduced,2020-01-29,"Establishing a safe station pilot program.","Establishing a safe station pilot program.",962,"Senate Ways & Means",2020-02-07,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6648/2019,https://app.leg.wa.gov/billsummary?BillNumber=6648&Year=2019&Initiative=false
1323056,1653,SB6649,1,Introduced,2020-01-29,"Establishing a local sales and use tax option to fund emergency homeless shelters.","Establishing a local sales and use tax option to fund emergency homeless shelters.",962,"Senate Ways & Means",2020-02-06,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6649/2019,https://app.leg.wa.gov/billsummary?BillNumber=6649&Year=2019&Initiative=false
1323274,1653,SB6650,1,Introduced,2020-01-29,"Creating a volunteer highway sweeping program for businesses.","Creating a volunteer highway sweeping program for businesses.",961,"Senate Transportation",2020-01-29,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/SB6650/2019,https://app.leg.wa.gov/billsummary?BillNumber=6650&Year=2019&Initiative=false
1323047,1653,SB6651,1,Introduced,2020-01-29,"Preventing the local prohibition of tenant evictions for any period of time.","Preventing the local prohibition of tenant evictions for any period of time.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6651/2019,https://app.leg.wa.gov/billsummary?BillNumber=6651&Year=2019&Initiative=false
1323361,1653,SB6652,1,Introduced,2020-01-29,"Addressing local transportation revenue options.","Addressing local transportation revenue options.",961,"Senate Transportation",2020-02-10,"Public hearing in the Senate Committee on Transportation at 1:30 PM.",https://legiscan.com/WA/bill/SB6652/2019,https://app.leg.wa.gov/billsummary?BillNumber=6652&Year=2019&Initiative=false
1324521,1653,SB6653,1,Introduced,2020-01-30,"Concerning skill center class sizes.","Concerning skill center class sizes.",949,"Senate Early Learning & K-12 Education",2020-01-30,"First reading, referred to Early Learning & K-12 Education.",https://legiscan.com/WA/bill/SB6653/2019,https://app.leg.wa.gov/billsummary?BillNumber=6653&Year=2019&Initiative=false
1324446,1653,SB6654,1,Introduced,2020-01-30,"Providing that qualified dealer cash incentives paid to auto dealers are bona fide discounts for purposes of the business and occupation tax.","Providing that qualified dealer cash incentives paid to auto dealers are bona fide discounts for purposes of the business and occupation tax.",0,,2020-03-02,"Passed to Rules Committee for second reading.",https://legiscan.com/WA/bill/SB6654/2019,https://app.leg.wa.gov/billsummary?BillNumber=6654&Year=2019&Initiative=false
1324553,1653,SB6655,1,Introduced,2020-01-30,"Concerning background checks for public school employees.","Concerning background checks for public school employees.",949,"Senate Early Learning & K-12 Education",2020-01-30,"First reading, referred to Early Learning & K-12 Education.",https://legiscan.com/WA/bill/SB6655/2019,https://app.leg.wa.gov/billsummary?BillNumber=6655&Year=2019&Initiative=false
1324473,1653,SB6656,1,Introduced,2020-01-30,"Concerning engagement with key international markets.","Concerning engagement with key international markets.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6656/2019,https://app.leg.wa.gov/billsummary?BillNumber=6656&Year=2019&Initiative=false
1324497,1653,SB6657,1,Introduced,2020-01-30,"Preventing youth marijuana consumption by updating marijuana advertising requirements.","Preventing youth marijuana consumption by updating marijuana advertising requirements.",3734,"Senate Labor & Commerce",2020-01-30,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6657/2019,https://app.leg.wa.gov/billsummary?BillNumber=6657&Year=2019&Initiative=false
1325479,1653,SB6658,1,Introduced,2020-01-31,"Prioritizing services and financial relief for the disabled and elderly populations.","Prioritizing services and financial relief for the disabled and elderly populations.",3733,"Senate Health & Long Term Care",2020-01-31,"First reading, referred to Health & Long Term Care.",https://legiscan.com/WA/bill/SB6658/2019,https://app.leg.wa.gov/billsummary?BillNumber=6658&Year=2019&Initiative=false
1325818,1653,SB6659,1,Introduced,2020-01-31,"Establishing minimum requirements for the testing of autonomous vehicles.","Establishing minimum requirements for the testing of autonomous vehicles.",961,"Senate Transportation",2020-01-31,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/SB6659/2019,https://app.leg.wa.gov/billsummary?BillNumber=6659&Year=2019&Initiative=false
1325742,1653,SB6660,4,Passed,2020-03-27,"Improving fiscal responsibility and budget discipline by replacing the spending limit with additional four-year balanced budget requirements.","Improving fiscal responsibility and budget discipline by replacing the spending limit with additional four-year balanced budget requirements.",0,,2020-03-27,"Effective date 7/1/2020.",https://legiscan.com/WA/bill/SB6660/2019,https://app.leg.wa.gov/billsummary?BillNumber=6660&Year=2019&Initiative=false
1325718,1653,SB6661,1,Introduced,2020-01-31,"Concerning the issuance and forfeiture of marijuana retailer, marijuana producer, and marijuana processor licenses.","Concerning the issuance and forfeiture of marijuana retailer, marijuana producer, and marijuana processor licenses.",3734,"Senate Labor & Commerce",2020-01-31,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6661/2019,https://app.leg.wa.gov/billsummary?BillNumber=6661&Year=2019&Initiative=false
1325663,1653,SB6662,1,Introduced,2020-01-31,"Providing retirement benefits at earlier ages in the plans 2 and 3 of the public employees&#x27; retirement system, the teachers&#x27; retirement system, and the school employees&#x27; retirement system.","Providing retirement benefits at earlier ages in the plans 2 and 3 of the public employees&#x27; retirement system, the teachers&#x27; retirement system, and the school employees&#x27; retirement system.",962,"Senate Ways & Means",2020-01-31,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6662/2019,https://app.leg.wa.gov/billsummary?BillNumber=6662&Year=2019&Initiative=false
1326372,1653,SB6663,4,Passed,2020-03-31,"Studying dual diagnoses of eating disorder and diabetes mellitus type 1.","Studying dual diagnoses of eating disorder and diabetes mellitus type 1.",0,,2020-03-31,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6663/2019,https://app.leg.wa.gov/billsummary?BillNumber=6663&Year=2019&Initiative=false
1326346,1653,SB6664,1,Introduced,2020-02-03,"Creating the parents&#x27; bill of rights.","Creating the parents&#x27; bill of rights.",2771,"Senate Law & Justice",2020-02-03,"First reading, referred to Law & Justice.",https://legiscan.com/WA/bill/SB6664/2019,https://app.leg.wa.gov/billsummary?BillNumber=6664&Year=2019&Initiative=false
1326457,1653,SB6665,1,Introduced,2020-02-03,"Changing the expiration date for the sales and use tax exemption of hog fuel to coincide with the 2045 deadline for fossil fuel-free electrical generation in Washington state and to protect jobs with health care and retirement benefits in economically distressed communities.","Changing the expiration date for the sales and use tax exemption of hog fuel to coincide with the 2045 deadline for fossil fuel-free electrical generation in Washington state and to protect jobs with health care and retirement benefits in economically distressed communities.",962,"Senate Ways & Means",2020-02-20,"Public hearing in the Senate Committee on Ways & Means at 3:30 PM.",https://legiscan.com/WA/bill/SB6665/2019,https://app.leg.wa.gov/billsummary?BillNumber=6665&Year=2019&Initiative=false
1326400,1653,SB6666,1,Introduced,2020-02-03,"Protecting employee information from public disclosure.","Protecting employee information from public disclosure.",3735,"Senate State Government, Tribal Relations & Elections",2020-02-03,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6666/2019,https://app.leg.wa.gov/billsummary?BillNumber=6666&Year=2019&Initiative=false
1326204,1653,SB6667,1,Introduced,2020-02-03,"Permitting a private auto ferry to operate between the Anacortes area and British Columbia.","Permitting a private auto ferry to operate between the Anacortes area and British Columbia.",961,"Senate Transportation",2020-02-10,"Public hearing and executive session scheduled, but no action was taken in the Senate Committee on Transportation at 1:30 PM.",https://legiscan.com/WA/bill/SB6667/2019,https://app.leg.wa.gov/billsummary?BillNumber=6667&Year=2019&Initiative=false
1326484,1653,SB6668,1,Introduced,2020-02-03,"Increasing services and activities fee transparency at colleges and universities.","Increasing services and activities fee transparency at colleges and universities.",0,,2020-02-24,"Senate Rules ""X"" file.",https://legiscan.com/WA/bill/SB6668/2019,https://app.leg.wa.gov/billsummary?BillNumber=6668&Year=2019&Initiative=false
1326315,1653,SB6669,1,Introduced,2020-02-03,"Authorizing counties with populations over two million to impose an excise tax on business.","Authorizing counties with populations over two million to impose an excise tax on business.",962,"Senate Ways & Means",2020-02-03,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6669/2019,https://app.leg.wa.gov/billsummary?BillNumber=6669&Year=2019&Initiative=false
1326260,1653,SB6670,4,Passed,2020-03-18,"Encouraging access to state parks through cooperative programs with libraries.","Encouraging access to state parks through cooperative programs with libraries.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/SB6670/2019,https://app.leg.wa.gov/billsummary?BillNumber=6670&Year=2019&Initiative=false
1326178,1653,SB6671,1,Introduced,2020-02-03,"Authorizing the department of revenue to collect tribal timber harvest excise tax under a timber harvest excise tax agreement authorized in chapter 43.06 RCW.","Authorizing the department of revenue to collect tribal timber harvest excise tax under a timber harvest excise tax agreement authorized in chapter 43.06 RCW.",962,"Senate Ways & Means",2020-02-07,"Referred to Ways & Means.",https://legiscan.com/WA/bill/SB6671/2019,https://app.leg.wa.gov/billsummary?BillNumber=6671&Year=2019&Initiative=false
1328169,1653,SB6672,1,Introduced,2020-02-04,"Feeding all children in Washington schools.","Feeding all children in Washington schools.",949,"Senate Early Learning & K-12 Education",2020-02-04,"First reading, referred to Early Learning & K-12 Education.",https://legiscan.com/WA/bill/SB6672/2019,https://app.leg.wa.gov/billsummary?BillNumber=6672&Year=2019&Initiative=false
1328471,1653,SB6673,1,Introduced,2020-02-04,"Removing restrictions on the right to bear arms and ensuring personal protection for Washington citizens.","Removing restrictions on the right to bear arms and ensuring personal protection for Washington citizens.",2771,"Senate Law & Justice",2020-02-04,"First reading, referred to Law & Justice.",https://legiscan.com/WA/bill/SB6673/2019,https://app.leg.wa.gov/billsummary?BillNumber=6673&Year=2019&Initiative=false
1327978,1653,SB6674,1,Introduced,2020-02-04,"Requiring zero-based budget reviews to improve state budgeting.","Requiring zero-based budget reviews to improve state budgeting.",962,"Senate Ways & Means",2020-02-04,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6674/2019,https://app.leg.wa.gov/billsummary?BillNumber=6674&Year=2019&Initiative=false
1328412,1653,SB6675,1,Introduced,2020-02-04,"Concerning railroad grade crossings.","Concerning railroad grade crossings.",961,"Senate Transportation",2020-02-04,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/SB6675/2019,https://app.leg.wa.gov/billsummary?BillNumber=6675&Year=2019&Initiative=false
1330105,1653,SB6676,2,Engrossed,2020-02-17,"Concerning reimbursement for primary care services for medicaid beneficiaries.","Concerning reimbursement for primary care services for medicaid beneficiaries.",0,,2020-03-12,"Returned to Senate Rules 3.",https://legiscan.com/WA/bill/SB6676/2019,https://app.leg.wa.gov/billsummary?BillNumber=6676&Year=2019&Initiative=false
1332188,1653,SB6677,1,Introduced,2020-02-06,"Restoring voter-approved transportation benefit district vehicle fees.","Restoring voter-approved transportation benefit district vehicle fees.",961,"Senate Transportation",2020-02-06,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/SB6677/2019,https://app.leg.wa.gov/billsummary?BillNumber=6677&Year=2019&Initiative=false
