0,1,2
SB5146,2122,Passed
SB5148,2122,Engrossed
SB5149,2122,Introduced
SB5150,2122,Introduced
SB5153,2122,Introduced
SB5154,2122,Introduced
SB5155,2122,Engrossed
SB5160,2122,Passed
SB5162,2122,Introduced
SB5163,2122,Passed
SB5166,2122,Introduced
SB5169,2122,Passed
SB5170,2122,Introduced
SB5171,2122,Introduced
SB5172,2122,Passed
SB5174,2122,Introduced
SB5175,2122,Introduced
SB5177,2122,Passed
SB5178,2122,Passed
SB5179,2122,Passed
SB5181,2122,Engrossed
SB5182,2122,Introduced
SB5183,2122,Passed
SB5184,2122,Passed
SB5185,2122,Passed
SB5186,2122,Introduced
SB5187,2122,Introduced
SB5188,2122,Engrossed
SB5190,2122,Passed
SB5191,2122,Engrossed
SB5192,2122,Passed
SB5193,2122,Passed
SB5194,2122,Passed
SB5195,2122,Passed
SB5196,2122,Passed
SB5198,2122,Passed
SB5199,2122,Introduced
SB5200,2122,Introduced
SB5201,2122,Engrossed
SB5202,2122,Engrossed
SB5203,2122,Passed
SB5204,2122,Introduced
SB5205,2122,Introduced
SB5206,2122,Introduced
SB5207,2122,Introduced
SB5209,2122,Introduced
SB5210,2122,Engrossed
SB5212,2122,Introduced
SB5213,2122,Introduced
SB5214,2122,Passed
SB5215,2122,Introduced
SB5216,2122,Introduced
SB5217,2122,Introduced
SB5218,2122,Introduced
SB5219,2122,Introduced
SB5223,2122,Introduced
SB5224,2122,Introduced
SB5225,2122,Passed
SB5226,2122,Passed
SB5227,2122,Passed
SB5228,2122,Passed
SB5229,2122,Passed
SB5230,2122,Passed
SB5231,2122,Introduced
SB5232,2122,Engrossed
SB5235,2122,Passed
SB5236,2122,Passed
SB5237,2122,Passed
SB5238,2122,Introduced
SB5239,2122,Introduced
SB5241,2122,Engrossed
SB5242,2122,Engrossed
SB5243,2122,Introduced
SB5249,2122,Passed
SB5251,2122,Passed
SB5253,2122,Passed
SB5254,2122,Passed
SB5256,2122,Introduced
SB5258,2122,Passed
SB5259,2122,Passed
SB5262,2122,Engrossed
SB5263,2122,Passed
SB5267,2122,Passed
SB5268,2122,Passed
SB5269,2122,Introduced
SB5270,2122,Introduced
SB5271,2122,Passed
SB5272,2122,Passed
SB5273,2122,Passed
SB5274,2122,Introduced
SB5276,2122,Introduced
SB5277,2122,Introduced
SB5278,2122,Introduced
SB5280,2122,Introduced
SB5281,2122,Introduced
SB5284,2122,Passed
SB5286,2122,Introduced
SB5287,2122,Passed
SB5288,2122,Engrossed
SB5290,2122,Introduced
SB5292,2122,Engrossed
SB5293,2122,Passed
SB5294,2122,Engrossed
SB5295,2122,Passed
SB5296,2122,Passed
SB5297,2122,Introduced
SB5299,2122,Passed
SB5300,2122,Engrossed
SB5302,2122,Introduced
SB5311,2122,Introduced
SB5313,2122,Passed
SB5314,2122,Introduced
SB5315,2122,Passed
SB5317,2122,Passed
SB5318,2122,Passed
SB5319,2122,Introduced
SB5320,2122,Introduced
SB5321,2122,Passed
SB5322,2122,Passed
SB5323,2122,Introduced
SB5324,2122,Introduced
SB5325,2122,Passed
SB5326,2122,Introduced
SB5327,2122,Engrossed
SB5330,2122,Passed
SB5331,2122,Passed
SB5333,2122,Introduced
SB5336,2122,Introduced
SB5339,2122,Introduced
SB5340,2122,Introduced
SB5342,2122,Engrossed
SB5343,2122,Introduced
SB5344,2122,Introduced
SB5345,2122,Passed
SB5347,2122,Passed
SB5350,2122,Introduced
SB5351,2122,Introduced
SB5352,2122,Engrossed
SB5353,2122,Passed
SB5354,2122,Engrossed
SB5355,2122,Passed
SB5356,2122,Passed
SB5357,2122,Engrossed
SB5358,2122,Introduced
SB5359,2122,Introduced
SB5360,2122,Introduced
SB5362,2122,Passed
SB5363,2122,Introduced
SB5364,2122,Introduced
SB5365,2122,Introduced
SB5366,2122,Introduced
SB5368,2122,Passed
SB5371,2122,Introduced
SB5373,2122,Introduced
SB5375,2122,Introduced
SB5376,2122,Passed
SB5377,2122,Passed
SB5378,2122,Passed
SB5379,2122,Introduced
SB5380,2122,Introduced
SB5383,2122,Passed
SB5384,2122,Passed
SB5385,2122,Passed
SB5386,2122,Introduced
SB5387,2122,Introduced
SB5389,2122,Introduced
SB5390,2122,Introduced
SB5392,2122,Introduced
SB5393,2122,Introduced
SB5394,2122,Introduced
SB5395,2122,Engrossed
SB5396,2122,Passed
SB5397,2122,Introduced
SB5399,2122,Passed
SB5400,2122,Introduced
SB5401,2122,Passed
SB5402,2122,Introduced
SB5403,2122,Passed
SB5406,2122,Engrossed
SB5407,2122,Introduced
SB5408,2122,Passed
SB5409,2122,Introduced
SB5411,2122,Engrossed
SB5412,2122,Introduced
SB5415,2122,Introduced
SB5417,2122,Engrossed
SB5418,2122,Introduced
SB5421,2122,Introduced
SB5423,2122,Passed
SB5426,2122,Introduced
SB5427,2122,Introduced
SB5428,2122,Engrossed
SB5430,2122,Passed
SB5431,2122,Passed
SB5433,2122,Introduced
SB5434,2122,Introduced
SB5435,2122,Introduced
SB5437,2122,Introduced
SB5438,2122,Introduced
SB5439,2122,Engrossed
SB5440,2122,Introduced
SB5441,2122,Engrossed
SB5442,2122,Introduced
SB5443,2122,Introduced
SB5444,2122,Introduced
SB5445,2122,Introduced
SB5446,2122,Introduced
SB5447,2122,Introduced
SB5448,2122,Introduced
SB5449,2122,Introduced
SB5450,2122,Introduced
SB5453,2122,Introduced
SB5454,2122,Passed
SB5456,2122,Introduced
SB5457,2122,Introduced
SB5462,2122,Introduced
SB5463,2122,Introduced
SB5465,2122,Introduced
SB5466,2122,Introduced
SB5467,2122,Introduced
SB5472,2122,Introduced
SB5474,2122,Introduced
SB5476,2122,Passed
SB5477,2122,Introduced
SB5478,2122,Passed
SB5482,2122,Introduced
SB5483,2122,Introduced
SB5486,2122,Introduced
SB5487,2122,Engrossed
SB5489,2122,Passed
SB5491,2122,Engrossed
SB5492,2122,Introduced
SB5493,2122,Introduced
SB5495,2122,Introduced
SB5496,2122,Passed
SB5497,2122,Passed
SB5498,2122,Passed
SB5499,2122,Engrossed
SB5500,2122,Introduced
SB5503,2122,Introduced
SB5504,2122,Passed
SB5506,2122,Engrossed
SB5507,2122,Introduced
SB5508,2122,Passed
SB5511,2122,Introduced
SB5513,2122,Introduced
SB5514,2122,Engrossed
SB5517,2122,Introduced
SB5518,2122,Passed
SB5522,2122,Introduced
SB5525,2122,Introduced
SB5526,2122,Introduced
SB5527,2122,Introduced
SB5528,2122,Passed
SB5532,2122,Passed
SB5533,2122,Introduced
SB5535,2122,Introduced
SB5536,2122,Introduced
SB5537,2122,Introduced
SB5539,2122,Passed
SB5544,2122,Passed
SB5546,2122,Passed
SB5547,2122,Introduced
SB5548,2122,Passed
SB5549,2122,Introduced
SB5550,2122,Introduced
SB5551,2122,Introduced
SB5552,2122,Engrossed
SB5553,2122,Engrossed
SB5554,2122,Introduced
SB5555,2122,Passed
SB5556,2122,Introduced
SB5559,2122,Introduced
SB5561,2122,Engrossed
SB5562,2122,Introduced
SB5563,2122,Introduced
SB5565,2122,Passed
SB5566,2122,Passed
SB5567,2122,Introduced
SB5568,2122,Introduced
SB5573,2122,Introduced
SB5574,2122,Introduced
SB5576,2122,Introduced
SB5577,2122,Introduced
SB5578,2122,Introduced
SB5579,2122,Introduced
SB5580,2122,Introduced
SB5583,2122,Passed
SB5586,2122,Introduced
SB5588,2122,Introduced
SB5591,2122,Introduced
SB5592,2122,Introduced
SB5593,2122,Passed
SB5594,2122,Engrossed
SB5595,2122,Introduced
SB5596,2122,Engrossed
SB5598,2122,Introduced
SB5599,2122,Engrossed
SB5600,2122,Passed
SB5601,2122,Introduced
SB5602,2122,Passed
SB5607,2122,Engrossed
SB5609,2122,Engrossed
SB5610,2122,Passed
SB5613,2122,Engrossed
SB5614,2122,Introduced
SB5615,2122,Passed
SB5618,2122,Introduced
SB5619,2122,Passed
SB5620,2122,Engrossed
SB5621,2122,Introduced
SB5623,2122,Introduced
SB5626,2122,Engrossed
SB5628,2122,Passed
SB5632,2122,Introduced
SB5633,2122,Introduced
SB5634,2122,Passed
SB5636,2122,Introduced
SB5640,2122,Introduced
SB5641,2122,Engrossed
SB5642,2122,Introduced
SB5643,2122,Engrossed
SB5644,2122,Passed
SB5646,2122,Introduced
SB5647,2122,Introduced
SB5649,2122,Passed
SB5650,2122,Introduced
SB5651,2122,Passed
SB5652,2122,Engrossed
SB5656,2122,Introduced
SB5660,2122,Introduced
SB5661,2122,Introduced
SB5662,2122,Engrossed
SB5663,2122,Introduced
SB5665,2122,Introduced
SB5666,2122,Introduced
SB5668,2122,Introduced
SB5669,2122,Introduced
SB5671,2122,Introduced
SB5672,2122,Introduced
SB5675,2122,Introduced
SB5676,2122,Passed
SB5678,2122,Passed
SB5680,2122,Introduced
SB5682,2122,Introduced
SB5684,2122,Introduced
SB5689,2122,Passed
SB5692,2122,Engrossed
SB5693,2122,Passed
SB5694,2122,Passed
SB5696,2122,Introduced
SB5697,2122,Introduced
SB5698,2122,Introduced
SB5699,2122,Introduced
SB5700,2122,Introduced
SB5701,2122,Passed
SB5702,2122,Passed
SB5703,2122,Engrossed
SB5704,2122,Introduced
SB5708,2122,Introduced
SB5711,2122,Introduced
SB5712,2122,Introduced
SB5715,2122,Passed
SB5717,2122,Introduced
SB5719,2122,Introduced
SB5720,2122,Passed
SB5721,2122,Introduced
SB5722,2122,Passed
SB5724,2122,Introduced
SB5726,2122,Engrossed
SB5729,2122,Passed
SB5733,2122,Introduced
SB5738,2122,Introduced
SB5740,2122,Introduced
SB5741,2122,Passed
SB5745,2122,Passed
SB5749,2122,Passed
SB5751,2122,Introduced
SB5752,2122,Introduced
SB5753,2122,Passed
SB5759,2122,Introduced
SB5762,2122,Engrossed
SB5764,2122,Passed
SB5765,2122,Passed
SB5768,2122,Introduced
SB5770,2122,Introduced
SB5772,2122,Introduced
SB5773,2122,Introduced
SB5774,2122,Introduced
SB5777,2122,Introduced
SB5784,2122,Introduced
SB5789,2122,Passed
SB5790,2122,Passed
SB5792,2122,Introduced
SB5793,2122,Passed
SB5794,2122,Engrossed
SB5798,2122,Introduced
SB5799,2122,Passed
SB5800,2122,Passed
SB5801,2122,Engrossed
SB5803,2122,Engrossed
SB5806,2122,Introduced
SB5808,2122,Introduced
SB5810,2122,Vetoed
SB5811,2122,Introduced
SB5812,2122,Engrossed
SB5813,2122,Introduced
SB5814,2122,Passed
SB5819,2122,Passed
SB5821,2122,Passed
SB5822,2122,Introduced
SB5823,2122,Engrossed
SB5824,2122,Introduced
SB5825,2122,Engrossed
SB5828,2122,Introduced
SB5829,2122,Introduced
SB5830,2122,Introduced
SB5833,2122,Introduced
SB5835,2122,Introduced
SB5836,2122,Introduced
SB5837,2122,Introduced
SB5838,2122,Passed
SB5844,2122,Engrossed
SB5849,2122,Passed
SB5850,2122,Introduced
SB5851,2122,Introduced
SB5857,2122,Introduced
SB5860,2122,Passed
SB5862,2122,Passed
SB5866,2122,Passed
SB5868,2122,Passed
SB5873,2122,Passed
SB5875,2122,Passed
SB5882,2122,Introduced
SB5883,2122,Passed
SB5885,2122,Engrossed
SB5888,2122,Introduced
SB5889,2122,Introduced
SB5890,2122,Passed
SB5891,2122,Introduced
SB5892,2122,Engrossed
SB5893,2122,Introduced
SB5894,2122,Introduced
SB5895,2122,Passed
SB5900,2122,Engrossed
SB5901,2122,Passed
SB5902,2122,Introduced
SB5909,2122,Engrossed
SB5910,2122,Passed
SB5911,2122,Introduced
SB5914,2122,Introduced
SB5918,2122,Introduced
SB5919,2122,Engrossed
SB5920,2122,Engrossed
SB5922,2122,Introduced
SB5926,2122,Introduced
SB5927,2122,Engrossed
SB5928,2122,Introduced
SB5929,2122,Passed
SB5935,2122,Introduced
SB5936,2122,Introduced
SB5939,2122,Introduced
SB5941,2122,Introduced
SB5944,2122,Introduced
SB5947,2122,Introduced
SB5951,2122,Introduced
SB5952,2122,Introduced
SB5953,2122,Introduced
SB5955,2122,Introduced
SB5957,2122,Introduced
SB5959,2122,Introduced
SB5961,2122,Passed
SB5971,2122,Introduced
SB5972,2122,Passed
SB5974,2122,Passed
SB5975,2122,Passed
SB5981,2122,Introduced
SB5982,2122,Introduced
SB5983,2122,Introduced
SB5985,2122,Introduced
SB5986,2122,Introduced
HB1000,2324,Introduced
HB1001,2324,Passed
HB1002,2324,Passed
HB1003,2324,Introduced
HB1009,2324,Passed
HB1012,2324,Engrossed
HB1013,2324,Passed
HB1015,2324,Passed
HB1016,2324,Introduced
HB1017,2324,Passed
HB1018,2324,Passed
HB1019,2324,Passed
HB1023,2324,Passed
HB1024,2324,Introduced
HB1025,2324,Introduced
HB1026,2324,Introduced
HB1028,2324,Passed
HB1029,2324,Introduced
HB1030,2324,Passed
HB1032,2324,Passed
HB1033,2324,Passed
HB1034,2324,Introduced
HB1036,2324,Introduced
HB1037,2324,Engrossed
HB1039,2324,Passed
HB1041,2324,Introduced
HB1042,2324,Passed
HB1043,2324,Passed
HB1044,2324,Engrossed
HB1045,2324,Introduced
HB1046,2324,Passed
HB1047,2324,Passed
HB1048,2324,Passed
HB1049,2324,Passed
HB1050,2324,Passed
HB1051,2324,Passed
HB1053,2324,Introduced
HB1054,2324,Engrossed
HB1057,2324,Engrossed
HB1058,2324,Passed
HB1059,2324,Introduced
HB1060,2324,Passed
HB1061,2324,Passed
HB1062,2324,Introduced
HB1064,2324,Introduced
HB1065,2324,Introduced
HB1066,2324,Passed
HB1067,2324,Introduced
HB1069,2324,Passed
HB1071,2324,Introduced
HB1073,2324,Passed
HB1074,2324,Passed
HB1075,2324,Introduced
HB1076,2324,Introduced
HB1077,2324,Passed
HB1078,2324,Introduced
HB1079,2324,Engrossed
HB1080,2324,Engrossed
HB1082,2324,Passed
HB1084,2324,Passed
HB1085,2324,Passed
HB1086,2324,Passed
HB1087,2324,Introduced
HB1088,2324,Passed
HB1089,2324,Introduced
HB1090,2324,Introduced
HB1091,2324,Introduced
HB1092,2324,Introduced
HB1093,2324,Introduced
HB1094,2324,Introduced
HB1095,2324,Introduced
HB1096,2324,Introduced
HB1097,2324,Engrossed
HB1098,2324,Introduced
HB1099,2324,Introduced
HB1100,2324,Passed
HB1102,2324,Passed
HB1103,2324,Passed
HB1105,2324,Engrossed
HB1107,2324,Passed
HB1108,2324,Introduced
HB1109,2324,Engrossed
HB1110,2324,Passed
HB1111,2324,Introduced
HB1112,2324,Passed
HB1116,2324,Introduced
HB1117,2324,Passed
HB1118,2324,Introduced
HB1119,2324,Introduced
HB1120,2324,Passed
HB1122,2324,Passed
HB1123,2324,Introduced
HB1124,2324,Introduced
HB1125,2324,Passed
HB1127,2324,Introduced
HB1128,2324,Passed
HB1129,2324,Introduced
HB1130,2324,Introduced
HB1131,2324,Introduced
HB1132,2324,Passed
HB1134,2324,Passed
HB1135,2324,Introduced
HB1136,2324,Introduced
HB1137,2324,Introduced
HB1138,2324,Passed
HB1139,2324,Introduced
HB1140,2324,Introduced
HB1141,2324,Introduced
HB1143,2324,Passed
HB1145,2324,Introduced
HB1147,2324,Introduced
HB1149,2324,Introduced
HB1151,2324,Engrossed
HB1152,2324,Introduced
HB1153,2324,Introduced
HB1154,2324,Introduced
HB1155,2324,Passed
HB1156,2324,Introduced
HB1157,2324,Introduced
HB1158,2324,Introduced
HB1160,2324,Introduced
HB1161,2324,Introduced
HB1162,2324,Introduced
HB1165,2324,Passed
HB1166,2324,Introduced
HB1167,2324,Engrossed
HB1168,2324,Passed
HB1169,2324,Passed
HB1170,2324,Passed
HB1173,2324,Passed
HB1174,2324,Introduced
HB1175,2324,Passed
HB1177,2324,Passed
HB1178,2324,Introduced
HB1179,2324,Passed
HB1181,2324,Passed
HB1182,2324,Introduced
HB1184,2324,Introduced
HB1185,2324,Introduced
HB1187,2324,Passed
HB1188,2324,Passed
HB1191,2324,Introduced
HB1192,2324,Introduced
HB1194,2324,Introduced
HB1195,2324,Introduced
HB1196,2324,Introduced
HB1197,2324,Passed
HB1199,2324,Passed
HB1200,2324,Passed
HB1201,2324,Introduced
HB1202,2324,Introduced
HB1203,2324,Engrossed
HB1204,2324,Passed
HB1206,2324,Introduced
HB1207,2324,Passed
HB1209,2324,Passed
HB1211,2324,Introduced
HB1212,2324,Introduced
HB1213,2324,Passed
HB1214,2324,Introduced
HB1216,2324,Passed
HB1218,2324,Passed
HB1219,2324,Introduced
HB1220,2324,Introduced
HB1224,2324,Introduced
HB1225,2324,Introduced
HB1227,2324,Introduced
HB1228,2324,Introduced
HB1232,2324,Passed
HB1234,2324,Passed
HB1235,2324,Engrossed
HB1236,2324,Passed
HB1237,2324,Passed
HB1238,2324,Passed
HB1239,2324,Introduced
HB1240,2324,Passed
HB1242,2324,Introduced
HB1245,2324,Engrossed
HB1246,2324,Introduced
HB1247,2324,Passed
HB1248,2324,Introduced
HB1250,2324,Passed
HB1251,2324,Passed
HB1257,2324,Passed
HB1258,2324,Passed
HB1260,2324,Passed
HB1263,2324,Introduced
HB1267,2324,Passed
HB1269,2324,Introduced
HB1270,2324,Introduced
HB1272,2324,Engrossed
HB1273,2324,Introduced
HB1274,2324,Passed
HB1275,2324,Passed
HB1277,2324,Engrossed
HB1280,2324,Introduced
HB1281,2324,Introduced
HB1282,2324,Engrossed
HB1283,2324,Introduced
HB1285,2324,Introduced
HB1286,2324,Introduced
HB1287,2324,Passed
HB1290,2324,Passed
HB1291,2324,Engrossed
HB1293,2324,Passed
HB1296,2324,Introduced
HB1297,2324,Introduced
HB1298,2324,Introduced
HB1299,2324,Introduced
HB1300,2324,Introduced
HB1301,2324,Passed
HB1302,2324,Engrossed
HB1303,2324,Passed
HB1304,2324,Introduced
HB1308,2324,Passed
HB1310,2324,Introduced
HB1311,2324,Passed
HB1313,2324,Introduced
HB1315,2324,Introduced
HB1316,2324,Passed
HB1317,2324,Passed
HB1318,2324,Passed
HB1319,2324,Passed
HB1323,2324,Passed
HB1324,2324,Passed
HB1325,2324,Introduced
HB1329,2324,Passed
HB1331,2324,Introduced
HB1333,2324,Introduced
HB1334,2324,Passed
HB1335,2324,Passed
HB1336,2324,Passed
HB1337,2324,Passed
HB1338,2324,Introduced
HB1340,2324,Passed
HB1341,2324,Introduced
HB1342,2324,Introduced
HB1344,2324,Introduced
HB1346,2324,Passed
HB1348,2324,Introduced
HB1351,2324,Introduced
HB1355,2324,Passed
HB1357,2324,Passed
HB1359,2324,Introduced
HB1363,2324,Introduced
HB1368,2324,Introduced
HB1370,2324,Passed
HB1371,2324,Engrossed
HB1372,2324,Introduced
HB1375,2324,Introduced
HB1376,2324,Introduced
HB1377,2324,Engrossed
HB1380,2324,Introduced
HB1382,2324,Introduced
HB1384,2324,Introduced
HB1385,2324,Introduced
HB1386,2324,Introduced
HB1387,2324,Engrossed
HB1388,2324,Introduced
HB1389,2324,Introduced
HB1390,2324,Passed
HB1391,2324,Engrossed
HB1392,2324,Engrossed
HB1394,2324,Passed
HB1395,2324,Introduced
HB1397,2324,Introduced
HB1398,2324,Introduced
HB1399,2324,Introduced
HB1401,2324,Introduced
HB1402,2324,Introduced
HB1405,2324,Engrossed
HB1406,2324,Passed
HB1407,2324,Passed
HB1408,2324,Introduced
HB1410,2324,Introduced
HB1412,2324,Introduced
HB1413,2324,Introduced
HB1415,2324,Introduced
HB1416,2324,Passed
HB1417,2324,Introduced
HB1418,2324,Introduced
HB1419,2324,Passed
HB1420,2324,Passed
HB1422,2324,Introduced
HB1424,2324,Passed
HB1426,2324,Introduced
HB1427,2324,Introduced
HB1428,2324,Introduced
HB1429,2324,Introduced
HB1431,2324,Passed
HB1432,2324,Introduced
HB1433,2324,Engrossed
HB1434,2324,Introduced
HB1436,2324,Passed
HB1437,2324,Introduced
HB1440,2324,Introduced
HB1443,2324,Introduced
HB1444,2324,Introduced
HB1445,2324,Introduced
HB1447,2324,Passed
HB1450,2324,Introduced
HB1451,2324,Introduced
HB1452,2324,Passed
HB1453,2324,Introduced
HB1458,2324,Passed
HB1459,2324,Introduced
HB1460,2324,Passed
HB1461,2324,Introduced
HB1462,2324,Introduced
HB1464,2324,Introduced
HB1465,2324,Introduced
HB1468,2324,Introduced
HB1469,2324,Passed
HB1470,2324,Passed
HB1471,2324,Engrossed
HB1472,2324,Introduced
HB1473,2324,Introduced
HB1474,2324,Passed
HB1476,2324,Introduced
HB1477,2324,Passed
HB1479,2324,Engrossed
HB1481,2324,Passed
HB1482,2324,Introduced
HB1483,2324,Introduced
HB1484,2324,Introduced
HB1486,2324,Introduced
HB1488,2324,Introduced
HB1489,2324,Introduced
HB1490,2324,Introduced
HB1492,2324,Introduced
HB1493,2324,Engrossed
HB1496,2324,Introduced
HB1498,2324,Passed
HB1499,2324,Passed
HB1501,2324,Passed
HB1502,2324,Introduced
HB1503,2324,Passed
HB1504,2324,Engrossed
HB1505,2324,Introduced
HB1506,2324,Introduced
HB1507,2324,Engrossed
HB1508,2324,Engrossed
HB1510,2324,Introduced
HB1511,2324,Introduced
HB1512,2324,Passed
HB1513,2324,Introduced
HB1515,2324,Passed
HB1516,2324,Introduced
HB1517,2324,Introduced
HB1518,2324,Introduced
HB1520,2324,Introduced
HB1521,2324,Passed
HB1522,2324,Passed
HB1523,2324,Introduced
HB1527,2324,Passed
HB1529,2324,Introduced
HB1532,2324,Introduced
HB1533,2324,Passed
HB1535,2324,Introduced
HB1538,2324,Introduced
HB1541,2324,Engrossed
HB1543,2324,Engrossed
HB1546,2324,Introduced
HB1547,2324,Engrossed
HB1548,2324,Introduced
HB1549,2324,Introduced
HB1550,2324,Passed
HB1551,2324,Introduced
HB1553,2324,Introduced
HB1554,2324,Engrossed
HB1556,2324,Introduced
HB1559,2324,Passed
HB1560,2324,Introduced
HB1561,2324,Introduced
HB1562,2324,Passed
HB1563,2324,Passed
HB1564,2324,Passed
HB1565,2324,Engrossed
HB1566,2324,Introduced
HB1570,2324,Passed
HB1571,2324,Introduced
HB1573,2324,Passed
HB1577,2324,Passed
HB1578,2324,Passed
HB1579,2324,Engrossed
HB1580,2324,Passed
HB1584,2324,Engrossed
HB1586,2324,Introduced
HB1587,2324,Introduced
HB1589,2324,Engrossed
HB1591,2324,Introduced
HB1592,2324,Introduced
HB1593,2324,Introduced
HB1594,2324,Introduced
HB1597,2324,Introduced
HB1598,2324,Introduced
HB1599,2324,Passed
HB1601,2324,Introduced
HB1603,2324,Introduced
HB1605,2324,Introduced
HB1608,2324,Engrossed
HB1612,2324,Introduced
HB1614,2324,Introduced
HB1615,2324,Introduced
HB1616,2324,Introduced
HB1617,2324,Introduced
HB1618,2324,Engrossed
HB1619,2324,Introduced
HB1621,2324,Passed
HB1622,2324,Passed
HB1627,2324,Introduced
HB1628,2324,Introduced
HB1630,2324,Introduced
HB1631,2324,Introduced
HB1632,2324,Introduced
HB1633,2324,Introduced
HB1634,2324,Introduced
HB1638,2324,Passed
HB1639,2324,Passed
HB1640,2324,Introduced
HB1642,2324,Introduced
HB1643,2324,Introduced
HB1644,2324,Introduced
HB1645,2324,Passed
HB1646,2324,Introduced
HB1647,2324,Introduced
HB1648,2324,Introduced
HB1651,2324,Introduced
HB1652,2324,Engrossed
HB1653,2324,Introduced
HB1654,2324,Introduced
HB1655,2324,Introduced
HB1657,2324,Passed
HB1659,2324,Introduced
HB1660,2324,Introduced
HB1661,2324,Introduced
HB1663,2324,Passed
HB1664,2324,Introduced
HB1666,2324,Introduced
HB1667,2324,Introduced
HB1669,2324,Introduced
HB1673,2324,Introduced
HB1675,2324,Introduced
HB1676,2324,Introduced
HB1677,2324,Introduced
HB1679,2324,Passed
HB1684,2324,Passed
HB1687,2324,Introduced
HB1688,2324,Introduced
HB1691,2324,Introduced
HB1692,2324,Introduced
HB1693,2324,Introduced
HB1694,2324,Passed
HB1696,2324,Passed
HB1697,2324,Introduced
HB1700,2324,Passed
HB1701,2324,Passed
HB1702,2324,Introduced
HB1703,2324,Introduced
HB1704,2324,Introduced
HB1705,2324,Engrossed
HB1706,2324,Introduced
HB1708,2324,Introduced
HB1710,2324,Introduced
HB1711,2324,Passed
HB1712,2324,Passed
HB1713,2324,Introduced
HB1715,2324,Passed
HB1718,2324,Introduced
HB1720,2324,Introduced
HB1721,2324,Introduced
HB1722,2324,Introduced
HB1723,2324,Introduced
HB1724,2324,Passed
HB1725,2324,Introduced
HB1726,2324,Engrossed
HB1727,2324,Introduced
HB1729,2324,Engrossed
HB1730,2324,Passed
HB1731,2324,Passed
HB1732,2324,Engrossed
HB1733,2324,Introduced
HB1734,2324,Introduced
HB1735,2324,Introduced
HB1736,2324,Vetoed
HB1737,2324,Engrossed
HB1738,2324,Introduced
HB1739,2324,Introduced
HB1741,2324,Introduced
HB1742,2324,Passed
HB1743,2324,Introduced
HB1744,2324,Passed
HB1745,2324,Passed
HB1746,2324,Engrossed
HB1748,2324,Introduced
HB1750,2324,Passed
HB1751,2324,Introduced
HB1753,2324,Passed
HB1756,2324,Passed
HB1759,2324,Introduced
HB1763,2324,Passed
HB1764,2324,Passed
HB1766,2324,Passed
HB1767,2324,Introduced
HB1768,2324,Engrossed
HB1769,2324,Introduced
HB1770,2324,Introduced
HB1773,2324,Introduced
HB1774,2324,Introduced
HB1775,2324,Passed
HB1776,2324,Introduced
HB1777,2324,Passed
HB1780,2324,Introduced
HB1782,2324,Passed
HB1783,2324,Passed
HB1784,2324,Passed
HB1786,2324,Introduced
HB1788,2324,Introduced
HB1789,2324,Engrossed
HB1791,2324,Passed
HB1793,2324,Introduced
HB1795,2324,Introduced
HB1796,2324,Introduced
HB1797,2324,Passed
HB1798,2324,Introduced
HB1799,2324,Introduced
HB1800,2324,Introduced
HB1801,2324,Introduced
HB1805,2324,Introduced
HB1806,2324,Introduced
HB1807,2324,Introduced
HB1808,2324,Introduced
HB1809,2324,Introduced
HB1810,2324,Introduced
HB1811,2324,Introduced
HB1812,2324,Passed
HB1813,2324,Introduced
HB1814,2324,Introduced
HB1815,2324,Introduced
HB1816,2324,Introduced
HB1817,2324,Introduced
HB1824,2324,Engrossed
HB1825,2324,Introduced
HB1827,2324,Introduced
HB1831,2324,Introduced
HB1833,2324,Engrossed
HB1835,2324,Introduced
HB1837,2324,Introduced
HB1838,2324,Passed
HB1839,2324,Introduced
HB1840,2324,Introduced
HB1841,2324,Introduced
HB1842,2324,Introduced
HB1843,2324,Introduced
HB1844,2324,Introduced
HB1846,2324,Passed
HB1847,2324,Engrossed
HB1850,2324,Passed
HB1851,2324,Engrossed
HB1852,2324,Introduced
HB1854,2324,Introduced
HB1857,2324,Introduced
HB1858,2324,Introduced
HB1860,2324,Introduced
HB1861,2324,Introduced
HB1862,2324,Introduced
HB1865,2324,Introduced
HB1867,2324,Introduced
HB1868,2324,Introduced
HB1869,2324,Introduced
HB1873,2324,Introduced
HB1874,2324,Introduced
HB1878,2324,Introduced
HB1879,2324,Introduced
HB1880,2324,Introduced
HB1881,2324,Introduced
HB1883,2324,Introduced
HB1884,2324,Introduced
HB1885,2324,Introduced
HB1888,2324,Introduced
HB1889,2324,Introduced
HB1893,2324,Introduced
HB1895,2324,Introduced
HB1896,2324,Introduced
HB1897,2324,Introduced
HB1900,2324,Introduced
HB1901,2324,Introduced
HB1903,2324,Introduced
HB1904,2324,Introduced
HB1905,2324,Introduced
HB1909,2324,Introduced
HB1913,2324,Introduced
HB1918,2324,Introduced
HB1919,2324,Introduced
HB1920,2324,Introduced
HB1923,2324,Introduced
HB1931,2324,Introduced
HB1933,2324,Introduced
HB1938,2324,Introduced
HB1941,2324,Introduced
HB1946,2324,Introduced
HB1948,2324,Introduced
HB1949,2324,Introduced
HB1956,2324,Introduced
HB1958,2324,Introduced
HB1961,2324,Introduced
HB1963,2324,Introduced
HB1965,2324,Introduced
HB1968,2324,Introduced
HB1975,2324,Introduced
HB1980,2324,Introduced
HB1988,2324,Introduced
